Sale_ID,Date,Event_Type,Event_Name,Promotional_Type,Promotional_Budget,Sales_Revenue,ROI,City
SALE_02299,3/19/2021,International Event,National Health Day,Discount offers,201182,379467.51,0.89,Hyderabad
SALE_02300,3/26/2021,International Event,National Health Day,Partnership with Nutritionists,482964,1803365.70,2.73,Larkana
SALE_02301,4/2/2021,Islamic Event,Independence Day,Discount offers,179243,569434.26,2.18,Nawabshah
SALE_02302,4/9/2021,Islamic Event,Independence Day,TV and Radio Campaigns,486496,1810417.34,2.72,Bahawalpur
SALE_02303,4/16/2021,Islamic Event,Independence Day,Retail Partnerships,450686,1238991.84,1.75,Rahim Yar Khan
SALE_02304,4/23/2021,Islamic Event,Eid Ul Adha,Discount offers,281484,945982.86,2.36,Karachi
SALE_02305,4/30/2021,Islamic Event,Eid Ul Adha,Social Media Campaigns,796585,1751909.67,1.20,Lahore
SALE_02306,5/7/2021,Islamic Event,Eid Ul Adha,Charity Promotions,672138,2002969.31,1.98,Islamabad
SALE_02307,5/14/2021,Islamic Event,Eid Ul Adha,Celebrity Endorsements,343700,866009.42,1.52,Faisalabad
SALE_02308,5/21/2021,Islamic Event,Kashmir Day,Discount offers,367448,697000.55,0.90,Peshawar
SALE_02309,5/28/2021,Islamic Event,Kashmir Day,TV and Radio Campaigns,569630,1319402.97,1.32,Sukkur
SALE_02310,6/4/2021,Islamic Event,Kashmir Day,Retail Partnerships,335445,834243.76,1.49,Multan
SALE_02311,6/11/2021,National Event,Ramadan,Advertisements,321688,535016.29,0.66,Hyderabad
SALE_02312,6/18/2021,National Event,Ramadan,Discount offers,765301,2804171.85,2.66,Larkana
SALE_02313,6/25/2021,National Event,Ramadan,Charity Promotions,769067,2721236.73,2.54,Nawabshah
SALE_02314,7/2/2021,National Event,Ramadan,Collaborations with National Events,135684,448768.48,2.31,Bahawalpur
SALE_02315,7/9/2021,National Event,Ramadan,Social Media Campaigns,698088,1679304.93,1.41,Rahim Yar Khan
SALE_02316,7/16/2021,Islamic Event,Muharram,Charity Promotions,111358,340818.18,2.06,Karachi
SALE_02317,7/23/2021,Islamic Event,Muharram,Social Media Campaigns,677042,2680238.87,2.96,Lahore
SALE_02318,7/30/2021,Islamic Event,Muharram,Branding with Religious themes,834079,1774478.53,1.13,Islamabad
SALE_02319,8/6/2021,National Event,Eid Ul Fitr,Social Media Campaigns,520903,1098755.39,1.11,Faisalabad
SALE_02320,8/13/2021,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,782615,2843336.79,2.63,Peshawar
SALE_02321,8/20/2021,National Event,Eid Ul Fitr,Special Packaging,963088,2405806.39,1.50,Sukkur
SALE_02322,8/27/2021,National Event,Eid Ul Fitr,Collaborations with NGOs,847084,2238147.19,1.64,Multan
SALE_02323,9/3/2021,International Event,Labour Day,Discount offers,207419,459114.70,1.21,Hyderabad
SALE_02324,9/10/2021,International Event,Labour Day,Social Media Campaigns,296712,465036.56,0.57,Larkana
SALE_02325,9/17/2021,International Event,Labour Day,Sponsorship of Local Events,912787,2306863.38,1.53,Nawabshah
SALE_02326,9/24/2021,National Event,National Food Day,Recipe Contests,566315,1210015.61,1.14,Bahawalpur
SALE_02327,10/1/2021,National Event,National Food Day,Discount offers,721469,1896138.99,1.63,Rahim Yar Khan
SALE_02328,10/8/2021,National Event,National Food Day,Celebrity Endorsements,593165,1937293.15,2.27,Karachi
SALE_02329,10/15/2021,Cultural Event,Wedding Season,Wedding Packages,141883,498456.10,2.51,Lahore
SALE_02330,10/22/2021,Cultural Event,Wedding Season,In-Store Displays,813218,1230741.02,0.51,Islamabad
SALE_02331,10/29/2021,Cultural Event,Wedding Season,Celebrity Endorsements,422877,1563828.29,2.70,Faisalabad
SALE_02332,11/5/2021,Cultural Event,Wedding Season,Social Media Campaigns,124922,346830.83,1.78,Peshawar
SALE_02333,11/12/2021,International Event,National Health Day,Educational Campaigns,241890,398252.41,0.65,Sukkur
SALE_02334,11/19/2021,International Event,National Health Day,Social Media Campaigns,804251,2354171.96,1.93,Multan
SALE_02335,11/26/2021,International Event,National Health Day,Discount offers,708808,1813434.06,1.56,Hyderabad
SALE_02336,12/3/2021,International Event,National Health Day,Partnership with Nutritionists,105189,237866.85,1.26,Larkana
SALE_02337,12/10/2021,Islamic Event,Independence Day,Discount offers,257371,583369.59,1.27,Nawabshah
SALE_02338,12/17/2021,Islamic Event,Independence Day,TV and Radio Campaigns,863087,1400553.28,0.62,Bahawalpur
SALE_02339,12/24/2021,Islamic Event,Independence Day,Retail Partnerships,753838,2647002.24,2.51,Rahim Yar Khan
SALE_02340,12/31/2021,Islamic Event,Eid Ul Adha,Discount offers,867880,1928125.89,1.22,Karachi
SALE_02341,1/7/2022,Islamic Event,Eid Ul Adha,Social Media Campaigns,702104,2533662.25,2.61,Lahore
SALE_02342,1/14/2022,Islamic Event,Eid Ul Adha,Charity Promotions,707079,2263404.25,2.20,Islamabad
SALE_02343,1/21/2022,Islamic Event,Eid Ul Adha,Celebrity Endorsements,672949,2348694.96,2.49,Faisalabad
SALE_02344,1/28/2022,Islamic Event,Kashmir Day,Discount offers,765442,2112933.36,1.76,Peshawar
SALE_02345,2/4/2022,Islamic Event,Kashmir Day,TV and Radio Campaigns,368425,912790.43,1.48,Sukkur
SALE_02346,2/11/2022,Islamic Event,Kashmir Day,Retail Partnerships,849194,2854111.00,2.36,Multan
SALE_02347,2/18/2022,National Event,Ramadan,Advertisements,268111,812094.59,2.03,Hyderabad
SALE_02348,2/25/2022,National Event,Ramadan,Discount offers,165298,598687.81,2.62,Larkana
SALE_02349,3/4/2022,National Event,Ramadan,Charity Promotions,799246,1400359.08,0.75,Nawabshah
SALE_02350,3/11/2022,National Event,Ramadan,Collaborations with National Events,186040,528002.43,1.84,Bahawalpur
SALE_02351,3/18/2022,National Event,Ramadan,Social Media Campaigns,540368,1064188.20,0.97,Rahim Yar Khan
SALE_02352,3/25/2022,Islamic Event,Muharram,Charity Promotions,562630,2009259.72,2.57,Karachi
SALE_02353,4/1/2022,Islamic Event,Muharram,Social Media Campaigns,551741,2122091.88,2.85,Lahore
SALE_02354,4/8/2022,Islamic Event,Muharram,Branding with Religious themes,256986,944519.90,2.68,Islamabad
SALE_02355,4/15/2022,National Event,Eid Ul Fitr,Social Media Campaigns,868661,3328044.35,2.83,Faisalabad
SALE_02356,4/22/2022,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,801355,1361422.82,0.70,Peshawar
SALE_02357,4/29/2022,National Event,Eid Ul Fitr,Special Packaging,199843,748646.27,2.75,Sukkur
SALE_02358,5/6/2022,National Event,Eid Ul Fitr,Collaborations with NGOs,473990,1739111.50,2.67,Multan
SALE_02359,5/13/2022,International Event,Labour Day,Discount offers,201834,427419.43,1.12,Hyderabad
SALE_02360,5/20/2022,International Event,Labour Day,Social Media Campaigns,856255,1901320.63,1.22,Larkana
SALE_02361,5/27/2022,International Event,Labour Day,Sponsorship of Local Events,343515,1339663.66,2.90,Nawabshah
SALE_02362,6/3/2022,National Event,National Food Day,Recipe Contests,501779,1118227.79,1.23,Bahawalpur
SALE_02363,6/10/2022,National Event,National Food Day,Discount offers,466204,1541743.06,2.31,Rahim Yar Khan
SALE_02364,6/17/2022,National Event,National Food Day,Celebrity Endorsements,557679,1325501.85,1.38,Karachi
SALE_02365,6/24/2022,Cultural Event,Wedding Season,Wedding Packages,303076,751630.44,1.48,Lahore
SALE_02366,7/1/2022,Cultural Event,Wedding Season,In-Store Displays,821799,2249136.03,1.74,Islamabad
SALE_02367,7/8/2022,Cultural Event,Wedding Season,Celebrity Endorsements,625519,2119097.55,2.39,Faisalabad
SALE_02368,7/15/2022,Cultural Event,Wedding Season,Social Media Campaigns,188751,612960.69,2.25,Peshawar
SALE_02369,7/22/2022,International Event,National Health Day,Educational Campaigns,308159,1225921.83,2.98,Sukkur
SALE_02370,7/29/2022,International Event,National Health Day,Social Media Campaigns,867119,1988560.04,1.29,Multan
SALE_02371,8/5/2022,International Event,National Health Day,Discount offers,161035,475822.01,1.95,Hyderabad
SALE_02372,8/12/2022,International Event,National Health Day,Partnership with Nutritionists,663465,1069589.67,0.61,Larkana
SALE_02373,8/19/2022,Islamic Event,Independence Day,Discount offers,843665,2610585.70,2.09,Nawabshah
SALE_02374,8/26/2022,Islamic Event,Independence Day,TV and Radio Campaigns,687342,2489226.15,2.62,Bahawalpur
SALE_02375,9/2/2022,Islamic Event,Independence Day,Retail Partnerships,224913,634982.54,1.82,Rahim Yar Khan
SALE_02376,9/9/2022,Islamic Event,Eid Ul Adha,Discount offers,880082,3206349.19,2.64,Karachi
SALE_02377,9/16/2022,Islamic Event,Eid Ul Adha,Social Media Campaigns,373120,651359.38,0.75,Lahore
SALE_02378,9/23/2022,Islamic Event,Eid Ul Adha,Charity Promotions,412137,1254024.37,2.04,Islamabad
SALE_02379,9/30/2022,Islamic Event,Eid Ul Adha,Celebrity Endorsements,311585,1101284.93,2.53,Faisalabad
SALE_02380,10/7/2022,Islamic Event,Kashmir Day,Discount offers,205791,734195.74,2.57,Peshawar
SALE_02381,10/14/2022,Islamic Event,Kashmir Day,TV and Radio Campaigns,296741,923054.29,2.11,Sukkur
SALE_02382,10/21/2022,Islamic Event,Kashmir Day,Retail Partnerships,620131,1099868.87,0.77,Multan
SALE_02383,10/28/2022,National Event,Ramadan,Advertisements,524035,955567.36,0.82,Hyderabad
SALE_02384,11/4/2022,National Event,Ramadan,Discount offers,867871,3061834.65,2.53,Larkana
SALE_02385,11/11/2022,National Event,Ramadan,Charity Promotions,605993,1431011.76,1.36,Nawabshah
SALE_02386,11/18/2022,National Event,Ramadan,Collaborations with National Events,481038,1412178.74,1.94,Bahawalpur
SALE_02387,11/25/2022,National Event,Ramadan,Social Media Campaigns,246775,425751.17,0.73,Rahim Yar Khan
SALE_02388,12/2/2022,Islamic Event,Muharram,Charity Promotions,621048,2006559.90,2.23,Karachi
SALE_02389,12/9/2022,Islamic Event,Muharram,Social Media Campaigns,441981,1128384.79,1.55,Lahore
SALE_02390,12/16/2022,Islamic Event,Muharram,Branding with Religious themes,236267,571293.84,1.42,Islamabad
SALE_02391,12/23/2022,National Event,Eid Ul Fitr,Social Media Campaigns,347482,686323.60,0.98,Faisalabad
SALE_02392,12/30/2022,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,146668,547081.02,2.73,Peshawar
SALE_02393,1/6/2023,National Event,Eid Ul Fitr,Special Packaging,218854,406913.35,0.86,Sukkur
SALE_02394,1/13/2023,National Event,Eid Ul Fitr,Collaborations with NGOs,354353,604836.01,0.71,Multan
SALE_02395,1/20/2023,International Event,Labour Day,Discount offers,243760,516942.38,1.12,Hyderabad
SALE_02396,1/27/2023,International Event,Labour Day,Social Media Campaigns,816899,1915923.51,1.35,Larkana
SALE_02397,2/3/2023,International Event,Labour Day,Sponsorship of Local Events,789619,1493957.08,0.89,Nawabshah
SALE_02398,2/10/2023,National Event,National Food Day,Recipe Contests,930036,3242030.72,2.49,Bahawalpur
SALE_02399,2/17/2023,National Event,National Food Day,Discount offers,708526,2726488.56,2.85,Rahim Yar Khan
SALE_02400,2/24/2023,National Event,National Food Day,Celebrity Endorsements,521991,1750309.17,2.35,Karachi
SALE_02401,3/3/2023,Cultural Event,Wedding Season,Wedding Packages,962872,2177057.74,1.26,Lahore
SALE_02402,3/10/2023,Cultural Event,Wedding Season,In-Store Displays,150493,536120.26,2.56,Islamabad
SALE_02403,3/17/2023,Cultural Event,Wedding Season,Celebrity Endorsements,827803,2395582.11,1.89,Faisalabad
SALE_02404,3/24/2023,Cultural Event,Wedding Season,Social Media Campaigns,708599,1350508.43,0.91,Peshawar
SALE_02405,3/31/2023,International Event,National Health Day,Educational Campaigns,629738,2493491.28,2.96,Sukkur
SALE_02406,4/7/2023,International Event,National Health Day,Social Media Campaigns,596727,1499238.02,1.51,Multan
SALE_02407,4/14/2023,International Event,National Health Day,Discount offers,720050,2541966.80,2.53,Hyderabad
SALE_02408,4/21/2023,International Event,National Health Day,Partnership with Nutritionists,825062,2751452.78,2.33,Larkana
SALE_02409,4/28/2023,Islamic Event,Independence Day,Discount offers,773597,2931524.67,2.79,Nawabshah
SALE_02410,5/5/2023,Islamic Event,Independence Day,TV and Radio Campaigns,246796,619841.17,1.51,Bahawalpur
SALE_02411,5/12/2023,Islamic Event,Independence Day,Retail Partnerships,637729,1518629.60,1.38,Rahim Yar Khan
SALE_02412,5/19/2023,Islamic Event,Eid Ul Adha,Discount offers,362897,1328169.79,2.66,Karachi
SALE_02413,5/26/2023,Islamic Event,Eid Ul Adha,Social Media Campaigns,209733,450929.88,1.15,Lahore
SALE_02414,6/2/2023,Islamic Event,Eid Ul Adha,Charity Promotions,997745,2667125.78,1.67,Islamabad
SALE_02415,6/9/2023,Islamic Event,Eid Ul Adha,Celebrity Endorsements,480765,1348615.88,1.81,Faisalabad
SALE_02416,6/16/2023,Islamic Event,Kashmir Day,Discount offers,144958,405108.53,1.79,Peshawar
SALE_02417,6/23/2023,Islamic Event,Kashmir Day,TV and Radio Campaigns,228046,493364.38,1.16,Sukkur
SALE_02418,6/30/2023,Islamic Event,Kashmir Day,Retail Partnerships,182675,398995.42,1.18,Multan
SALE_02419,7/7/2023,National Event,Ramadan,Advertisements,634443,1867584.97,1.94,Hyderabad
SALE_02420,7/14/2023,National Event,Ramadan,Discount offers,716109,1387638.98,0.94,Larkana
SALE_02421,7/21/2023,National Event,Ramadan,Charity Promotions,690238,1313536.95,0.90,Nawabshah
SALE_02422,7/28/2023,National Event,Ramadan,Collaborations with National Events,200349,708651.86,2.54,Bahawalpur
SALE_02423,8/4/2023,National Event,Ramadan,Social Media Campaigns,826815,1396290.11,0.69,Rahim Yar Khan
SALE_02424,8/11/2023,Islamic Event,Muharram,Charity Promotions,303109,898652.00,1.96,Karachi
SALE_02425,8/18/2023,Islamic Event,Muharram,Social Media Campaigns,780654,1493729.15,0.91,Lahore
SALE_02426,8/25/2023,Islamic Event,Muharram,Branding with Religious themes,193700,493761.85,1.55,Islamabad
SALE_02427,9/1/2023,National Event,Eid Ul Fitr,Social Media Campaigns,132734,494291.28,2.72,Faisalabad
SALE_02428,9/8/2023,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,382814,1498840.81,2.92,Peshawar
SALE_02429,9/15/2023,National Event,Eid Ul Fitr,Special Packaging,967593,1516951.67,0.57,Sukkur
SALE_02430,9/22/2023,National Event,Eid Ul Fitr,Collaborations with NGOs,439408,868576.60,0.98,Multan
SALE_02431,9/29/2023,International Event,Labour Day,Discount offers,196788,684805.16,2.48,Hyderabad
SALE_02432,10/6/2023,International Event,Labour Day,Social Media Campaigns,887197,3115711.61,2.51,Larkana
SALE_02433,10/13/2023,International Event,Labour Day,Sponsorship of Local Events,588458,1153290.71,0.96,Nawabshah
SALE_02434,10/20/2023,National Event,National Food Day,Recipe Contests,274771,767818.72,1.79,Bahawalpur
SALE_02435,10/27/2023,National Event,National Food Day,Discount offers,536811,1655951.88,2.08,Rahim Yar Khan
SALE_02436,11/3/2023,National Event,National Food Day,Celebrity Endorsements,646134,1664085.85,1.58,Karachi
SALE_02437,11/10/2023,Cultural Event,Wedding Season,Wedding Packages,582739,1357545.80,1.33,Lahore
SALE_02438,11/17/2023,Cultural Event,Wedding Season,In-Store Displays,599714,1546222.54,1.58,Islamabad
SALE_02439,11/24/2023,Cultural Event,Wedding Season,Celebrity Endorsements,383502,1491396.67,2.89,Faisalabad
SALE_02440,12/1/2023,Cultural Event,Wedding Season,Social Media Campaigns,257420,405845.97,0.58,Peshawar
SALE_02441,12/8/2023,International Event,National Health Day,Educational Campaigns,975344,3370316.78,2.46,Sukkur
SALE_02442,12/15/2023,International Event,National Health Day,Social Media Campaigns,188242,519690.64,1.76,Multan
SALE_02443,12/22/2023,International Event,National Health Day,Discount offers,213982,377925.74,0.77,Hyderabad
SALE_02444,12/29/2023,International Event,National Health Day,Partnership with Nutritionists,680588,1544726.13,1.27,Larkana
SALE_02445,1/5/2024,Islamic Event,Independence Day,Discount offers,240033,918158.36,2.83,Nawabshah
SALE_02446,1/12/2024,Islamic Event,Independence Day,TV and Radio Campaigns,229325,644116.95,1.81,Bahawalpur
SALE_02447,1/19/2024,Islamic Event,Independence Day,Retail Partnerships,482291,1860656.76,2.86,Rahim Yar Khan
SALE_02448,1/26/2024,Islamic Event,Eid Ul Adha,Discount offers,148594,360167.85,1.42,Karachi
SALE_02449,2/2/2024,Islamic Event,Eid Ul Adha,Social Media Campaigns,410347,1432462.19,2.49,Lahore
SALE_02450,2/9/2024,Islamic Event,Eid Ul Adha,Charity Promotions,374621,1047445.05,1.80,Islamabad
SALE_02451,2/16/2024,Islamic Event,Eid Ul Adha,Celebrity Endorsements,774626,2728418.56,2.52,Faisalabad
SALE_02452,2/23/2024,Islamic Event,Kashmir Day,Discount offers,150046,594134.97,2.96,Peshawar
SALE_02453,3/1/2024,Islamic Event,Kashmir Day,TV and Radio Campaigns,831276,1727586.05,1.08,Sukkur
SALE_02454,3/8/2024,Islamic Event,Kashmir Day,Retail Partnerships,726462,1466681.88,1.02,Multan
SALE_02455,3/15/2024,National Event,Ramadan,Advertisements,436449,1435337.46,2.29,Hyderabad
SALE_02456,3/22/2024,National Event,Ramadan,Discount offers,819313,1954659.23,1.39,Larkana
SALE_02457,3/29/2024,National Event,Ramadan,Charity Promotions,216317,489618.14,1.26,Nawabshah
SALE_02458,4/5/2024,National Event,Ramadan,Collaborations with National Events,773102,2876137.57,2.72,Bahawalpur
SALE_02459,4/12/2024,National Event,Ramadan,Social Media Campaigns,929656,3314363.44,2.57,Rahim Yar Khan
SALE_02460,4/19/2024,Islamic Event,Muharram,Charity Promotions,962018,2039853.09,1.12,Karachi
SALE_02461,4/26/2024,Islamic Event,Muharram,Social Media Campaigns,299108,1169306.26,2.91,Lahore
SALE_02462,5/3/2024,Islamic Event,Muharram,Branding with Religious themes,922912,2068615.59,1.24,Islamabad
SALE_02463,5/10/2024,National Event,Eid Ul Fitr,Social Media Campaigns,718161,2710369.17,2.77,Faisalabad
SALE_02464,5/17/2024,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,694370,2425832.12,2.49,Peshawar
SALE_02465,5/24/2024,National Event,Eid Ul Fitr,Special Packaging,521005,1782381.94,2.42,Sukkur
SALE_02466,5/31/2024,National Event,Eid Ul Fitr,Collaborations with NGOs,257469,690799.76,1.68,Multan
SALE_02467,6/7/2024,International Event,Labour Day,Discount offers,928263,2782945.34,2.00,Hyderabad
SALE_02468,6/14/2024,International Event,Labour Day,Social Media Campaigns,928341,2697921.48,1.91,Larkana
SALE_02469,6/21/2024,International Event,Labour Day,Sponsorship of Local Events,875557,3043990.81,2.48,Nawabshah
SALE_02470,6/28/2024,National Event,National Food Day,Recipe Contests,696267,1091404.93,0.57,Bahawalpur
SALE_02471,7/5/2024,National Event,National Food Day,Discount offers,778521,1267187.72,0.63,Rahim Yar Khan
SALE_02472,7/12/2024,National Event,National Food Day,Celebrity Endorsements,285450,511883.86,0.79,Karachi
SALE_02473,7/19/2024,Cultural Event,Wedding Season,Wedding Packages,340204,1303218.85,2.83,Lahore
SALE_02474,7/26/2024,Cultural Event,Wedding Season,In-Store Displays,428497,1394205.64,2.25,Islamabad
SALE_02475,8/2/2024,Cultural Event,Wedding Season,Celebrity Endorsements,912725,1685092.37,0.85,Faisalabad
SALE_02476,8/9/2024,Cultural Event,Wedding Season,Social Media Campaigns,914032,1566380.83,0.71,Peshawar
